,Longitude,Latitude,Soil Mapping Unit,Country
0,143.35,44.35,7001,"MOMBETSU, JA"
1,140.35,38.25,7001,"YAMAGATA, JA"
2,140.9,36.95,7001,"ONAHAMA, JA"
3,136.9,37.4,7001,"WAJIMA, JA"
4,137.05,36.8,7001,"FUSHIKI, JA"
5,138.25,37.1,7001,"TAKADA, JA"
6,137.25,36.15,7001,"TAKAYAMA, JA"
7,138.55,36.35,4419,"KARUIZAWA, JA"
8,140.1,35.6,4420,"CHIBA, JA"
9,133.25,34.45,7001,"FUKUYAMA, JA"
10,135.75,33.45,4279,"SHIONOMISAKI, JA"
11,130.55,31.55,4299,"KAGOSHIMA, JA"
12,134.1,33.85,4355,"TSURUGISAN, JA"
13,127.75,26.35,4280,"KADENA AFB OKINAWA, JA"
14,127.65,26.2,7001,"NAHA AFB OKINAWA, JA"
15,127.75,26.2,4280,"YONABARU RYUKYU ISLANDS, JA"
16,139.4,35.7,7001,"TACHIKAWA, JA"
17,139.35,35.75,4420,"FUSSA YOKOTA AB, JA"
18,141.65,42.8,4425,"CHITOSE HOKKAIDO, JA"
19,36.75,-1.3,17448,"NAIROBI DAGORETTI, KE"
20,75.0,42.7,27915,"ISIK ATA, KG"
21,75.6,42.6,27915,"YUBILEYNAYA, KG"
22,75.7,42.2,27917,"KOCKORKA, KG"
23,76.1,42.7,27918,"SABDAN, KG"
24,77.0,42.6,15996,"COLPON ATA, KG"
25,77.0,42.1,27917,"BOKONBAEVO, KG"
26,78.3,42.8,27918,"BALBAY, KG"
27,78.9,42.7,27918,"SAN TAS, KG"
28,78.0,42.4,27917,"KIZIL SUU, KG"
29,78.5,42.5,27918,"TEPLOKLUCHENKA, KG"
30,78.43,42.5,27917,"PRZHEVALSK, KG"
31,79.0,42.4,27913,"CHON ASHU, KG"
32,79.0,42.2,27913,"KO JLU, KG"
33,75.1,41.0,27912,"ORTO SIRT, KG"
34,75.8,41.2,27914,"AT BASY, KG"
35,76.3,41.9,27916,"KARA KUJUR, KG"
36,78.7,41.8,27913,"UC KOSKON, KG"
37,76.3,40.9,27913,"AK SAY, KG"
38,75.3,40.6,27913,"CATIR KUL, KG"
39,74.1,43.1,27956,"TULEK, KG"
40,74.4,43.1,27956,"JANY JER, KG"
41,71.6,42.7,27955,"KIZIL ADIR, KG"
42,72.7,42.5,27915,"ORTOK, KG"
43,72.9,42.2,27915,"IT AGAR, KG"
44,74.5,42.5,27916,"ALA ARCHA, KG"
45,73.0,42.2,27915,"ALA BEL, KG"
46,74.1,42.85,27956,"BELOVODSKOE, KG"
47,74.58,42.83,7001,"BISHKEK, KG"
48,74.58,42.83,27955,"BISHKEK, KG"
49,74.0,42.7,27955,"CHON ARIK, KG"
50,74.5,42.7,27915,"BAI TYK, KG"
51,74.1,42.3,27916,"CHON SHORGO, KG"
52,73.1,42.5,27915,"AK TAS, KG"
53,73.8,42.4,27915,"TUYA ASHU, KG"
54,71.35,41.9,27904,"CATKAL RIVER, KG"
55,71.7,41.6,27905,"PACA ATA, KG"
56,72.8,41.3,28071,"AK TERK, KG"
57,72.1,41.2,27906,"SHAMALDISAY, KG"
58,72.6,41.1,27905,"LENINDJOL, KG"
59,74.5,41.9,27914,"CAEK, KG"
60,74.5,41.6,27916,"AT OYNOK, KG"
61,74.5,42.6,27915,"AL PLAGER, KG"
62,73.23,41.1,27905,"DZHERGITAL, KG"
63,73.8,41.0,27912,"CAAR TAS, KG"
64,75.0,41.2,27914,"BAETOVO, KG"
65,70.9,40.0,27889,"BATKEN AMSG, KG"
66,72.6,40.3,27905,"NOOKAT, KG"
67,72.9,40.6,27907,"KARA SUU, KG"
68,71.9,40.2,27907,"50LET OKTYABRYA, KG"
69,73.3,40.8,27905,"UZGEN, KG"
70,74.9,40.8,27914,"ARPA, KG"
71,74.3,40.2,27912,"KIZIL JAR, KG"
72,69.5,39.8,27905,"ISFANA, KG"
73,70.6,39.9,27905,"TANGI VORUH, KG"
74,70.6,39.7,27887,"DJAPTIH, KG"
75,71.3,39.9,27912,"HAIDARAKAN, KG"
76,72.8,39.9,27912,"KICIK ALAY, KG"
77,72.2,39.6,27912,"DAROOT KORGON, KG"
78,127.4,36.3,4352,"TAEJON, KS"
79,128.0,38.1,3964,"YANGGU TEAM 842, KS"
80,126.7,37.5,7001,"ASCOM A 102, KS"
81,70.45,54.9,27731,"BULAYEVO, KZ"
82,65.8,54.5,27726,"PRESNOGOR KOVKA, KZ"
83,68.4,54.4,28025,"JAVLENKA, KZ"
84,69.5,54.2,28024,"CHAGLI, KZ"
85,64.3,53.6,27721,"MIHAYLOVKA KUSTANAY, KZ"
86,65.3,53.8,28010,"NOVOPOKROVKA, KZ"
87,67.4,53.9,27767,"SERGEEVKA, KZ"
88,67.0,53.3,28023,"CHERBONNIY SOVHOZ, KZ"
89,70.5,53.6,28022,"CHKALOVO, KZ"
90,71.5,53.9,28024,"KZILTUSSKIY SOVHOZ, KZ"
91,73.2,53.7,27732,"OZERNIY SOVHOZ, KZ"
92,62.3,53.2,28009,"ESENKULSKAYA, KZ"
93,63.2,52.9,28009,"RUDNIY, KZ"
94,68.2,52.9,28023,"ARIC BALIK, KZ"
95,74.2,53.15,28020,"GOLUBOVKA, KZ"
96,73.7,52.7,28021,"KRASNOKUTSKIY ZERNOSOVHOZ, KZ"
97,75.1,53.7,28020,"PRIIRTISHSKIY ZERNOSOVHOZ, KZ"
98,76.4,54.2,27735,"NOVOKUZMINKA, KZ"
99,75.45,53.35,7001,"IRTYSHSK, KZ"
100,76.3,53.4,27737,"FEDOROVSKAYA, KZ"
101,76.0,53.0,28020,"KRASNOKUTSKOE, KZ"
102,49.4,50.8,27752,"IMENI KRUPSKOY SOVHOZ, KZ"
103,48.7,49.8,27747,"KAZTALOVKA, KZ"
104,48.9,49.2,27746,"KURMANGASI, KZ"
105,49.6,48.95,27750,"NOVAJA KAZANKA, KZ"
106,47.4,48.1,27711,"SYUNDUK, KZ"
107,48.8,47.9,27709,"NOVYJ USHTOGAN, KZ"
108,49.9,47.4,27709,"MINTOBE, KZ"
109,49.3,46.6,27719,"GANJUSKINO, KZ"
110,61.2,52.2,7001,"JETIGARA, KZ"
111,62.4,52.0,27723,"KRASNOOKTYABRSKIY, KZ"
112,64.6,52.4,28008,"KUSMURUN, KZ"
113,63.7,52.0,28008,"DIEVSKAYA, KZ"
114,67.3,51.9,28012,"JAKSI, KZ"
115,70.2,52.4,28012,"VOZNESENKA, KZ"
116,71.8,52.4,28022,"STEPNOGORSK AMSG, KZ"
117,70.95,52.0,28014,"AKKOL, KZ"
118,52.3,51.5,27713,"YANVARCEVO, KZ"
119,51.4,51.25,7001,"URALSK, KZ"
120,61.8,51.2,27723,"SEVERNIY AMSG, KZ"
121,64.5,51.5,28008,"NAURSUMSKIY ZAPOVEDNIK, KZ"
122,62.9,51.1,28000,"BES TAU, KZ"
123,66.3,51.1,28007,"DERJAVINSK, KZ"
124,69.5,51.1,28007,"KRASNOZNAMENKA, KZ"
125,71.0,51.7,28014,"SHORTANDI AGRO, KZ"
126,70.7,51.3,28007,"NOVO ISHIMSKOE, KZ"
127,51.5,50.7,27754,"ANKATINSKIY SOVHOZ, KZ"
128,53.5,50.7,27713,"BELOGORKA, KZ"
129,55.0,50.7,27718,"KRASNOYARSKAYA, KZ"
130,57.2,50.6,27722,"RODNIKOVKA, KZ"
131,60.5,50.4,27723,"KOMSOMOLSKOE AMSG, KZ"
132,62.8,50.45,27999,"APPROXIMATE LOCALE, KZ"
133,64.2,50.5,28001,"ARAL, KZ"
134,66.6,50.9,28006,"IMENI LENIN.KOMSOMOLA, KZ"
135,72.3,50.8,28017,"VISNEVKA, KZ"
136,71.5,50.5,28017,"CHERNIGOVKA, KZ"
137,73.5,50.7,27986,"MOLODEJNIY, KZ"
138,53.5,49.7,27758,"KARA TUBE AMSG, KZ"
139,55.6,50.2,27718,"NOVOALEKSEEVKA, KZ"
140,56.3,50.0,27780,"ILINSKIY, KZ"
141,58.0,50.2,27723,"NOVOROSSIYSKOE, KZ"
142,59.1,50.1,27723,"BUGETSAY, KZ"
143,61.4,49.8,27999,"BAS KUDUK, KZ"
144,63.5,49.63,28001,"TURGAJ, KZ"
145,65.5,50.1,28004,"AMANGEL DY, KZ"
146,66.1,49.5,28004,"EKIDIN, KZ"
147,70.3,50.2,27988,"17 LET OKTYABRYA, KZ"
148,71.8,49.9,27988,"ZERNOSOVCOZ IMENY CKALOVA, KZ"
149,72.8,50.2,27986,"KARAGANDINSKAYA SOVHOZ, KZ"
150,73.15,49.8,27986,"KARAGANDA, KZ"
151,74.5,49.4,27710,"BES OBA, KZ"
152,72.8,49.6,27988,"IMENI MICHURINA SOVHOZ, KZ"
153,50.5,49.5,27752,"PYATIMAR, KZ"
154,55.7,48.9,27776,"TEREKTI, KZ"
155,59.55,49.25,27786,"TALDYK, KZ"
156,53.7,48.9,27761,"MIYALI, KZ"
157,64.2,49.0,28002,"SARLITAM, KZ"
158,73.7,48.8,27972,"AKSU AYULI, KZ"
159,51.7,48.6,27751,"INDERBORSKIY AMSG, KZ"
160,54.8,48.2,27773,"SAGIZ, KZ"
161,58.6,48.5,27785,"BERCHOGUR, KZ"
162,62.0,48.25,27998,"TAUP, KZ"
163,67.0,48.65,27990,"ULUTAU, KZ"
164,72.9,48.3,27944,"AGADIR, KZ"
165,51.2,47.4,27767,"NOVOBOGATINO, KZ"
166,64.2,47.6,27996,"KUL JAMBAY, KZ"
167,71.5,47.9,27972,"KZILTAU, KZ"
168,70.7,47.4,27971,"KOKTAS, KZ"
169,54.1,46.9,27772,"KULSARY, KZ"
170,59.0,46.7,27826,"AJK KUM, KZ"
171,68.3,46.7,27970,"JETY KONUR, KZ"
172,73.35,47.2,27947,"MOINTY, KZ"
173,54.5,46.2,27771,"OPORNA J, KZ"
174,55.9,46.3,27793,"DGUKARA, KZ"
175,67.2,46.1,27969,"SINGIRTEK, KZ"
176,70.2,46.03,28070,"BETPAK DALA, KZ"
177,73.6,46.1,27964,"SARISAGAN, KZ"
178,56.2,45.4,27796,"SAM, KZ"
179,55.0,45.1,27794,"BEJNEU, KZ"
180,62.9,45.7,27832,"KAZALINSKIY ZERNOSOVHOZ, KZ"
181,72.4,45.4,27963,"TUKEN, KZ"
182,74.2,45.38,27951,"KUYGAN, KZ"
183,75.4,51.8,27708,"EKIBASTUZ, KZ"
184,75.9,52.4,28020,"PRIOZERNIY SOVHOZ, KZ"
185,78.2,52.4,27738,"SHERBAKTI, KZ"
186,78.8,51.9,27739,"SALDAJ, KZ"
187,77.3,51.5,27982,"BELOGOR E, KZ"
188,79.4,51.1,27740,"NOVONIKOLAEVKA, KZ"
189,75.7,50.8,27974,"BAJANAUL, KZ"
190,80.8,50.8,27740,"DMITRIEVKA, KZ"
191,81.9,50.2,27978,"GAGARINA, KZ"
192,82.6,50.3,27978,"SEKISOVKA, KZ"
193,81.6,49.7,27977,"CHALOBAY, KZ"
194,82.5,50.03,27978,"UST KAMENOGORSK, KZ"
195,83.4,49.7,27933,"BUHTARMA, KZ"
196,83.5,49.6,15996,"SELEZNEVKA, KZ"
197,75.1,48.2,27972,"AKTOGAY, KZ"
198,79.2,48.9,27945,"KARA AUL, KZ"
199,80.9,48.8,27936,"JARMA, KZ"
200,82.9,48.4,27928,"BOLSHEVIK SOVHOZ, KZ"
201,86.48,48.7,27932,"ORLOVSKIY POSELOK, KZ"
202,86.48,48.7,27932,"ORLOVSKIY POSELOK, KZ"
203,85.7,48.4,27930,"ALEKSEEVKA AMSG, KZ"
204,77.2,47.0,27947,"SAYAK, KZ"
205,79.6,46.9,27707,"AKTOGOY, KZ"
206,82.7,47.8,27928,"AKSUAT, KZ"
207,83.7,47.6,27928,"AKJAR, KZ"
208,84.2,47.8,15996,"PRIOSERNIY, KZ"
209,79.5,43.3,27918,"PODGORNOE, KZ"
210,80.8,46.9,27707,"KARAKOL, KZ"
211,82.75,46.65,27922,"BAHTY, KZ"
212,75.2,45.5,27950,"AUL N4, KZ"
213,78.0,45.17,27948,"USH TOBE, KZ"
214,78.0,45.17,27948,"USH TOBE, KZ"
215,79.5,45.5,27941,"AKSUKSKAYA, KZ"
216,80.6,45.5,27921,"LEPSINSK, KZ"
217,81.5,46.0,15996,"ALAKOL, KZ"
218,82.1,45.6,27922,"JALANACKOL, KZ"
219,75.3,44.0,27954,"ANARCAY, KZ"
220,77.3,45.0,27950,"JETYJOL, KZ"
221,79.0,44.8,27921,"TEKELY, KZ"
222,75.3,43.5,27953,"OTAR, KZ"
223,76.3,43.2,27952,"UZUNAGAC, KZ"
224,76.9,43.1,27918,"BOL SOE ALMAATINSKOE OZERO, KZ"
225,77.0,43.2,27918,"ALATIY AMC, KZ"
226,77.0,43.2,27918,"ALMA ATA MEDEO, KZ"
227,77.5,43.4,27918,"ISSIK, KZ"
228,77.1,43.1,27918,"VERCNIY GOREL NIK, KZ"
229,77.2,43.1,27918,"UST GOREL NIK, KZ"
230,77.1,43.0,27918,"MINJILKY, KZ"
231,78.0,43.9,27921,"KARACOK, KZ"
232,78.25,43.6,7001,"MALIBAY, KZ"
233,79.2,43.0,27919,"KEGEN, KZ"
234,79.6,42.9,27919,"SARYDJAS, KZ"
235,50.25,44.55,27805,"FORT SHEVCHENKO, KZ"
236,52.7,44.9,27802,"KIZAN, KZ"
237,51.95,44.15,27804,"TUSHCHIBEK, KZ"
238,60.9,44.6,15996,"UJALY, KZ"
239,64.1,44.8,27865,"AKKIRSKIY SOVHOZ, KZ"
240,65.5,44.85,7001,"KYZYLORDA, KZ"
241,68.5,44.1,27898,"SUZAK AMSG, KZ"
242,72.1,44.6,27961,"KARABUGUT, KZ"
243,74.6,44.5,27954,"TOGUZ, KZ"
244,73.8,44.2,27963,"KHANTAU, KZ"
245,52.7,43.4,27806,"USEN AMSG, KZ"
246,53.3,43.4,27807,"SENEK, KZ"
247,77.0,50.0,27984,"IMENI ABAYA SOVHOZ, KZ"
248,65.9,43.6,27866,"TEHNICAUL, KZ"
249,68.4,42.8,27893,"SHAUL DER, KZ"
250,68.9,43.55,27902,"ACHISAJ, KZ"
251,68.6,43.5,27901,"KENTAU AMSG, KZ"
252,68.22,43.27,7001,"TURKESTAN, KZ"
253,68.22,43.27,27893,"TURKESTAN, KZ"
254,68.22,43.27,27893,"TURKESTAN, KZ"
255,68.22,43.27,27893,"TURKESTAN, KZ"
256,69.7,43.7,27957,"JANATAS, KZ"
257,69.9,43.8,27957,"BAIKADAM, KZ"
258,70.4,43.2,27958,"KARATAU, KZ"
259,72.1,43.4,27959,"UMBET, KZ"
260,67.3,42.9,27892,"KIZILKUM, KZ"
261,69.0,42.7,27899,"BUGUN, KZ"
262,70.8,42.7,27903,"BURNO OKTYABRSK, KZ"
263,70.6,42.5,27955,"CHOKPAK, KZ"
264,70.4,42.3,27904,"CUULDAK, KZ"
265,72.75,42.95,27955,"KOOLAN, KZ"
266,73.2,42.9,27956,"MERKE, KZ"
267,68.2,41.6,27900,"UROCICE BUZAY, KZ"
268,68.8,41.4,27890,"UCAKTY, KZ"
269,69.4,41.8,27900,"LENINSKOE, KZ"
270,68.2,40.8,27890,"IMENI LENINA SOVHOZ, KZ"
271,36.0,33.85,3559,"RAYACK, LE"
272,35.82,34.45,7001,"TRIPOLI, LE"
273,35.89,33.82,3559,"KSARA, LE"
274,35.89,33.82,3559,"KSARA, LE"
275,36.38,34.4,3572,"HERMEL, LE"
276,36.38,34.4,7001,"HERMEL, LE"
277,35.8,34.45,3496,"TRIPOLI, LE"
278,21.6,57.4,7001,"VENTSPILS, LG"
279,22.38,57.2,10473,"STENDE, LG"
280,22.38,57.2,10473,"STENDE, LG"
281,26.3,57.5,10481,"GAUYENA, LG"
282,27.7,57.2,10485,"VILJAKA, LG"
283,21.6,56.7,10483,"AIZPUTE, LG"
284,27.4,56.5,10484,"REZEKNE, LG"
285,27.55,56.1,10484,"DAGDA, LG"
286,21.5,55.7,10459,"VEJAYCHAY, LH"
287,22.3,55.9,10460,"TELCHAJ, LH"
288,21.93,55.08,8495,"SOVETSK, LH"
289,23.9,55.4,10445,"DOTNUVA, LH"
290,24.55,54.25,10469,"VARENA, LH"
291,19.15,48.65,10704,"SLIAC, LO"
292,28.7,-30.12,640,"QACHA S NEK, LT"
293,28.7,-30.12,985,"QACHA S NEK, LT"
294,27.25,-29.82,983,"MAFETENG, LT"
295,27.25,-29.82,983,"MAFETENG, LT"
296,27.5,-29.3,983,"MASERU, LT"
297,28.05,-28.88,983,"LERIBE, LT"
298,6.32,49.74,10316,"ALTRIER, LU"
299,6.32,49.74,10316,"ALTRIER, LU"
300,5.87,49.85,10254,"ARSDORF, LU"
301,5.93,49.51,9669,"BELVAUX, LU"
302,5.94,49.8,10256,"BETTBORN PRATZ, LU"
303,5.97,49.73,10320,"CALMUS, LU"
304,6.03,50.05,10254,"CLERVAUX HAUTBELLAIN, LU"
305,6.21,49.83,10320,"ERMSDORF, LU"
306,6.03,49.9,10254,"KEHMEN DIEKIRCH, LU"
307,5.95,49.67,10316,"KOERICH, LU"
308,5.95,49.67,9669,"KOERICH, LU"
309,6.14,49.7,10258,"LORENTZWEILER, LU"
310,14.45,27.02,1804,"SEBHA, LY"
311,14.45,27.02,1804,"SEBHA, LY"
312,15.95,29.12,391,"HON, LY"
313,15.95,29.12,391,"HON, LY"
314,23.3,24.22,339,"KUFRA, LY"
315,23.3,24.22,339,"KUFRA, LY"
316,10.98,31.87,7001,"NALUT, LY"
317,10.98,31.87,1301,"NALUT, LY"
318,10.98,31.87,7001,"NALUT, LY"
319,10.98,31.87,7001,"NALUT, LY"
320,12.08,32.88,1837,"ZUARA, LY"
321,12.08,32.88,1837,"ZUARA, LY"
322,13.18,32.9,7001,"TRIPOLI CITY, LY"
323,13.18,32.9,1781,"TRIPOLI CITY, LY"
324,13.15,32.67,1781,"TRIPOLI AIRPORT, LY"
325,13.15,32.67,1782,"TRIPOLI AIRPORT, LY"
326,20.27,32.08,103,"BENGHAZI BENINA, LY"
327,20.27,32.08,103,"BENGHAZI BENINA, LY"
328,20.07,32.07,103,"BENGHAZI RAGMA, LY"
329,20.07,32.07,103,"BENGHAZI RAGMA, LY"
330,20.17,30.72,119,"AGEDABIA, LY"
331,20.17,30.72,119,"AGEDABIA, LY"
332,22.66,32.76,7001,"DERNA, LY"
333,49.3,-12.35,1904,"ANTSIRANANA, MA"
334,45.4,-22.55,1926,"RANOHIRA, MA"
335,27.4,48.1,7576,"BRATUSHANI, MD"
336,28.3,48.2,7576,"SOROCA, MD"
337,27.7,47.6,7515,"FALESTI, MD"
338,28.5,47.4,7576,"BRAVICY, MD"
339,29.0,47.8,7562,"RIBNICA, MD"
340,28.87,47.02,7001,"KISINEV, MD"
341,28.87,47.02,7542,"KISINEV, MD"
342,28.35,46.75,7563,"KARPINENY, MD"
343,29.1,47.3,7545,"DUBOSSARY, MD"
344,29.0,47.1,7542,"BEL CATA, MD"
345,29.7,46.8,7515,"TIRASPOL, MD"
346,28.2,45.8,8067,"KAGUL, MD"
347,28.9,46.1,7545,"CADIR LUNGA, MD"
348,92.08,49.8,17965,"ULAAN GOM, MG"
349,92.08,49.8,17965,"ULAAN GOM, MG"
350,103.55,48.8,17989,"BULGAN, MG"
351,96.85,47.75,17970,"ULIASTAI, MG"
352,94.4,49.65,17968,"BARUUNTURUUN, MG"
353,114.4,49.55,18005,"DASHBALBAR, MG"
354,96.25,46.4,17952,"ALTAI, MG"
355,103.9,45.45,17997,"SAIKHAN OVOO, MG"
356,34.3,-11.6,1972,"NKHATA BAY, MI"
357,19.53,42.83,10545,"KOLASIN, MJ"
358,19.13,43.15,10535,"ZABLJAK, MJ"
359,19.35,43.35,10545,"PLEVLJA, MJ"
360,18.95,42.76,10530,"NIKSIC, MJ"
361,19.08,42.1,10529,"BAR, MJ"
362,19.08,42.1,10529,"BAR, MJ"
363,20.7,41.53,10545,"LAZAROPOLE, MK"
364,-6.15,13.4,1469,"SEGOU, ML"
365,-4.73,32.68,7001,"MIDELT, MO"
366,-6.9,30.93,7001,"OUARZAZATE, MO"
367,-5.82,35.78,7001,"TANGIER CITY, MO"
368,-5.82,35.78,7001,"TANGIER CITY, MO"
369,-3.85,35.18,1341,"AL HOCEIMA, MO"
370,-1.93,34.78,1766,"OUJDA, MO"
371,-5.33,35.58,1408,"TETUAN, MO"
372,-6.6,34.3,1713,"KENITRA PORT LYAUTEY, MO"
373,57.5,-20.3,1890,"VACOAS MAURITIUS, MP"
374,-11.62,25.23,92,"BIR MOBHREIN FORT, MR"
375,-11.62,25.23,92,"BIR MOBHREIN FORT, MR"
376,-12.7,22.68,193,"FORT GOURAUD, MR"
377,-17.05,20.93,1664,"NOUADHIBOU PORT ETIENNE, MR"
378,-13.07,20.52,1810,"ATAR, MR"
379,-13.07,20.52,1810,"ATAR, MR"
380,-14.38,19.75,1810,"AKJOUJT, MR"
381,-14.38,19.75,1810,"AKJOUJT, MR"
382,-15.93,18.12,7001,"NOUAKCHOTT, MR"
383,-15.93,18.12,1826,"NOUAKCHOTT, MR"
384,-11.43,18.57,61,"TIDJIXJA, MR"
385,-11.43,18.57,61,"TIDJIXJA, MR"
386,-14.68,17.53,81,"BOUTILIMIT, MR"
387,-14.68,17.53,81,"BOUTILIMIT, MR"
388,-15.82,16.5,31646,"ROSSO, MR"
389,-15.82,16.5,31646,"ROSSO, MR"
390,-7.27,16.62,61,"NEMA, MR"
391,-7.27,16.62,61,"NEMA, MR"
392,-11.4,16.63,61,"KIFFA, MR"
393,-9.63,16.73,61,"AIOUN ELATROUSS, MR"
394,57.1,19.95,3589,"YAALONI, MU"
395,-113.55,31.3,18262,"PUERTO PENASCO SON., MX"
396,-111.7,24.95,18289,"CIUDAD CONSTITUCION, MX"
397,-104.6,24.05,7001,"DURANGO DGO., MX"
398,-97.85,22.2,18316,"TAMPICO TAMPS, MX"
399,-103.38,20.72,7001,"GUADALAJARA, MX"
400,-103.38,20.72,7001,"GUADALAJARA, MX"
401,-103.38,20.72,7001,"GUADALAJARA, MX"
402,-103.38,20.72,7001,"GUADALAJARA, MX"
403,-97.4,20.95,18316,"TUXPAN.VER., MX"
404,-102.28,20.0,7001,"ZAMORA, MX"
405,-102.28,20.0,18324,"ZAMORA, MX"
406,-97.1,18.85,7001,"ORIZABA, MX"
407,-99.5,17.55,7001,"CHILPANCINGO RO., MX"
408,-102.55,22.15,18083,"LA TINAJA, MX"
409,-102.65,21.85,18081,"MALPASO, MX"
410,-102.15,22.3,18342,"MESILLAS, MX"
411,-102.3,21.75,18342,"MONTORO, MX"
412,-102.35,21.95,7001,"JESUS MARIA DGE, MX"
413,-102.25,21.9,7001,"AGUASCALIENTES II, MX"
414,-116.45,32.1,18265,"AGUA CALIENTE, MX"
415,-113.55,28.6,18273,"BAHIA DE LOS ANGELES, MX"
416,-116.25,31.9,18265,"OJOS NEGROS, MX"
417,-116.1,30.95,18268,"SAN TELMO, MX"
418,-116.65,31.7,18265,"PUNTA BANDA, MX"
419,-116.6,32.3,18265,"CANCIO, MX"
420,-116.3,32.5,18265,"EL HONGO, MX"
421,-115.3,32.55,18263,"EJIDO CUERNAVACA, MX"
422,-117.0,32.4,18265,"EJIDO PLAN LIBERTADOR, MX"
423,-115.05,32.05,18263,"COLONIA ZACATECAS, MX"
424,-115.85,32.1,18265,"EJIDO EL PORVENIR, MX"
425,-110.65,23.85,18289,"EL ROSARIO, MX"
426,-110.1,23.8,18292,"EL TRIUNFO, MX"
427,-110.05,23.8,18292,"SAN ANTONIO SUR, MX"
428,-109.85,23.1,18292,"SAN FELIPE, MX"
429,-110.2,23.4,18289,"TODOS SANTOS SMN, MX"
430,-112.15,27.15,18284,"SAN BRUNO, MX"
431,-110.15,23.35,18289,"EL PESCADERO, MX"
432,-112.35,27.25,18283,"SANTA AGUEDA, MX"
433,-113.55,27.6,18277,"LOS LAURELES, MX"
434,-111.2,24.3,18289,"SANTA FE, MX"
435,-111.25,24.9,18289,"SAN PEDRITO CFE, MX"
436,-111.2,24.65,18289,"LA FORTUNA, MX"
437,-111.55,25.2,18289,"LEY FEDERAL DE AGUAS 4, MX"
438,-109.9,23.05,18292,"EL SAUZAL, MX"
439,-110.2,24.05,18289,"QUEMADO, MX"
440,-90.05,20.35,18361,"CALKINI SMN, MX"
441,-91.75,18.65,18060,"EL CARMEN SMN, MX"
442,-90.4,19.5,18049,"HOOL, MX"
443,-91.3,18.25,18060,"NANZAL, MX"
444,-92.0,18.15,18171,"PALMAR DE VISTA ALEGRE, MX"
445,-90.1,19.45,18049,"EDZNA I, MX"
446,-90.2,20.05,18049,"E.T.A. 006 TENABO, MX"
447,-89.85,19.65,18049,"XCUPIL DGE, MX"
448,-90.4,19.05,18071,"CHAC CHEITO, MX"
449,-91.8,18.2,18071,"EL ZAPOTE, MX"
450,-100.85,25.45,7001,"ARTEAGA SMN, MX"
451,-103.05,25.75,18161,"PRESA DE GUADALUPE, MX"
452,-102.8,25.35,18161,"VIESCA SMN, MX"
453,-103.3,28.45,18161,"LA ROSITA, MX"
454,-100.85,28.35,7001,"E.T.A. 110 ALLENDE, MX"
455,-100.85,24.95,18360,"LAS HORMIGAS, MX"
456,-102.95,24.8,18116,"TANQUE AGUILEREO, MX"
457,-101.1,26.85,18135,"SALITRILLOS, MX"
458,-103.6,19.25,18062,"BUENAVISTA, MX"
459,-103.8,19.2,18062,"COQUIMATLAN, MX"
460,-103.8,18.8,18061,"RANCHO PAPALOAPAN, MX"
461,-104.1,19.0,18061,"VENUSTIANO CARRANZA, MX"
462,-104.25,19.15,18066,"PUNTA DE AGUA DGE, MX"
463,-92.8,16.55,18237,"ACALA, MX"
464,-92.35,15.3,18271,"BELISARIO DOMINGUEZ I, MX"
465,-92.0,15.65,18271,"CUAUHTEMOC CFE, MX"
466,-92.25,16.65,18126,"CHANAL, MX"
467,-92.6,16.9,18137,"SAN PEDRO CHENALHO SMN, MX"
468,-92.55,15.2,18303,"DESPOBLADO, MX"
469,-91.15,16.15,18126,"EL COLORADO CFE, MX"
470,-93.4,16.7,18237,"EL PROGRESO, MX"
471,-93.6,15.95,18303,"HORCONES, MX"
472,-92.4,15.0,18303,"HUEHUETAN, MX"
473,-92.45,16.7,18126,"HUIXTAN CFE, MX"
474,-93.35,15.8,18299,"JESUS CHIAPAS, MX"
475,-93.65,16.55,18248,"LA LIBERTAD, MX"
476,-93.8,16.65,18237,"LA UNION, MX"
477,-93.45,17.4,18160,"LAS PEITAS, MX"
478,-91.6,16.75,18126,"LAS TAZAS CFE, MX"
479,-93.1,17.55,18160,"SAN JOAQUIN, MX"
480,-93.15,17.8,18160,"SANTA CRUZ, MX"
481,-93.1,16.75,7001,"TUXTLA GUTIERREZ CFE, MX"
482,-92.9,16.8,18148,"IXTAPA CFE, MX"
483,-92.1,16.9,18126,"OCOSINGO CFE, MX"
484,-93.0,17.2,18148,"RAYON CFE, MX"
485,-92.25,14.9,7001,"TAPACHULA DGE, MX"
486,-92.25,17.7,18171,"BAJADA GRANDE, MX"
487,-92.55,16.35,18237,"E.T.A. 012 VENUSTIANO CARRANZ, MX"
488,-93.05,16.45,18237,"SANTO DOMINGO CFE, MX"
489,-92.2,15.7,18237,"SAN MIGUEL CFE, MX"
490,-92.95,16.65,18237,"VILLA DE ACALA CFE, MX"
491,-92.5,14.95,18303,"PLAN DE IGUALA, MX"
492,-93.25,17.25,18148,"TZINBAC CFE, MX"
493,-93.75,16.8,18237,"FRANCISCO I. MADERO, MX"
494,-92.75,16.0,18259,"PRESA PORTILLO, MX"
495,-106.0,28.6,18165,"AVALOS, MX"
496,-108.05,27.3,18068,"CEROCAHUI, MX"
497,-104.4,29.55,18178,"OJINAGA SMN, MX"
498,-105.25,29.45,18177,"COYAME SMN, MX"
