"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00033038","1887-09","52.25","29.8331","142.0","VASILEVICI, BO","","","","","10",",r","5",",r","1",",r","","","","","","","","","","","","","","","","","18870923",",,r","","","","","","","38.2",",,r,23,","","","","","","","61.8",",,,r","","","","","",""
"BOM00033038","1887-10","52.25","29.8331","142.0","VASILEVICI, BO","","","","","9",",r","4",",r","0",",r","","","","","","","","","","","","","","","","","18871011",",,r","","","","","","","25.3",",,r,11,","","","","","","","69.4",",,,r","","","","","",""
"BOM00033038","1887-11","52.25","29.8331","142.0","VASILEVICI, BO","","","","","9",",r","5",",r","0",",r","","","","","","","","","","","","","","","","","18871115",",,r","","","","","","","8.6",",,r,15,","","","","","","","36.0",",,,r","","","","","",""
"BOM00033038","1887-12","52.25","29.8331","142.0","VASILEVICI, BO","","","","","9",",r","3",",r","0",",r","","","","","","","","","","","","","","","","","18871228","+,,r","","","","","","","4.0",",,r,28,+","","","","","","","15.1",",,,r","","","","","",""
"BOM00033038","1888-01","52.25","29.8331","142.0","VASILEVICI, BO","","","","","4",",r","0",",r","0",",r","","","","","","","","","","","","","","","","","18880108",",,r","","","","","","","1.5",",,r,08,","","","","","","","4.6",",,,r","","","","","",""
"BOM00033038","1888-02","52.25","29.8331","142.0","VASILEVICI, BO","","","","","4",",r","0",",r","0",",r","","","","","","","","","","","","","","","","","18880214","+,,r","","","","","","","1.0",",,r,14,+","","","","","","","3.6",",,,r","","","","","",""
"BOM00033038","1888-03","52.25","29.8331","142.0","VASILEVICI, BO","","","","","8",",r","2",",r","0",",r","","","","","","","","","","","","","","","","","18880331",",,r","","","","","","","17.5",",,r,31,","","","","","","","28.2",",,,r","","","","","",""
"BOM00033038","1888-04","52.25","29.8331","142.0","VASILEVICI, BO","","","","","6",",r","4",",r","0",",r","","","","","","","","","","","","","","","","","18880403",",,r","","","","","","","9.0",",,r,03,","","","","","","","20.9",",,,r","","","","","",""
"BOM00033038","1888-05","52.25","29.8331","142.0","VASILEVICI, BO","","","","","6",",r","4",",r","0",",r","","","","","","","","","","","","","","","","","18880515",",,r","","","","","","","8.5",",,r,15,","","","","","","","24.8",",,,r","","","","","",""
"BOM00033038","1888-06","52.25","29.8331","142.0","VASILEVICI, BO","","","","","8",",r","8",",r","0",",r","","","","","","","","","","","","","","","","","18880616",",,r","","","","","","","16.0",",,r,16,","","","","","","","60.0",",,,r","","","","","",""
"BOM00033038","1888-07","52.25","29.8331","142.0","VASILEVICI, BO","","","","","13",",r","9",",r","0",",r","","","","","","","","","","","","","","","","","18880719",",,r","","","","","","","13.0",",,r,19,","","","","","","","70.9",",,,r","","","","","",""
