"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00039322","2021-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","218.3","1,a","0",",a","0",",a","0","1,a","30","1,a","0","1,a","20210125",",,a","20210115",",1,a","21.0",",a,25,","29.1","1,a,15,","0.0","a","0.0","1,a","25.63","1,a","27.08","1,,,a","24.19",",,,a"
"ASN00039322","2021-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","214.1",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20210220",",,a","20210208",",,a","20.7",",a,20,","30.3",",a,08,","0.0","a","0.0",",a","25.98",",a","27.63",",,,a","24.33",",,,a"
"ASN00039322","2021-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","235.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20210331",",,a","20210311",",,a","21.6",",a,31,","30.4",",a,11,","0.0","a","0.0",",a","25.93",",a","27.63",",,,a","24.23",",,,a"
"ASN00039322","2021-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","155.5",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20210429",",,a","20210410",",,a","18.8",",a,29,","29.8",",a,10,","0.0","a","0.0",",a","23.52",",a","25.39",",,,a","21.64",",,,a"
"ASN00039322","2021-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","90.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20210528",",,a","20210507",",,a","16.0",",a,28,","25.8",",a,07,","0.0","a","0.0",",a","21.27",",a","23.34",",,,a","19.19",",,,a"
"ASN00039322","2021-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","34.0",",a","0",",a","0",",a","0",",a","18",",a","0",",a","20210611",",,a","20210615",",,a","13.3",",a,11,","25.1",",a,15,","8.2","a","8.2",",a","19.19",",a","21.42",",,,a","16.97",",,,a"
"ASN00039322","2021-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","25.5","a","25.5","1,a","0",",a","0",",a","0","1,a","17","1,a","0","1,a","20210722",",,a","20210717",",1,a","11.7",",a,22,","24.6","1,a,17,","17.6","a","9.4","1,a","18.91","1,a","21.26","1,,,a","16.55",",,,a"
"ASN00039322","2021-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","64.4","a","38.9",",a","0",",a","0",",a","0",",a","17",",a","0",",a","20210825",",,a","20210829",",,a","14.1",",a,25,","24.0",",a,29,","23.4","a","5.8",",a","19.40",",a","21.22",",,,a","17.58",",,,a"
"ASN00039322","2021-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","141.4","a","77.0","1,a","0",",a","0",",a","0","1,a","25","1,a","0","1,a","20210922",",,a","20210921",",1,a","13.6",",a,22,","28.6","1,a,21,","24.7","a","1.3","1,a","20.93","1,a","22.97","1,,,a","18.89",",,,a"
"ASN00039322","2021-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","310.3","a","168.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20211002",",,a","20211030",",,a","19.0",",a,02,","29.5",",a,30,","24.7","a","0.0",",a","23.78",",a","25.59",",,,a","21.97",",,,a"
"ASN00039322","2021-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","494.8","a","184.5",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20211123",",,a","20211121",",,a","18.4",",a,23,","28.3",",a,21,","24.7","a","0.0",",a","24.48",",a","26.15",",,,a","22.81",",,,a"
"ASN00039322","2021-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","732.7","a","237.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20211206",",,a","20211224",",,a","20.8",",a,06,","31.0",",a,24,","24.7","a","0.0",",a","26.01",",a","27.55",",,,a","24.46",",,,a"
"ASN00039322","2022-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","988.1","a","255.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20220122",",,a","20220106",",,a","22.2",",a,22,","31.1",",a,06,","0.0","a","0.0",",a","26.57",",a","28.39",",,,a","24.75",",,,a"
"ASN00039322","2022-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1195.6","a","207.5",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20220215",",,a","20220201",",,a","20.6",",a,15,","29.6",",a,01,","0.0","a","0.0",",a","25.74",",a","27.44",",,,a","24.05",",,,a"
"ASN00039322","2022-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1450.1","a","254.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20220317",",,a","20220329",",,a","22.4",",a,17,","32.0",",a,29,","0.0","a","0.0",",a","26.54",",a","28.45",",,,a","24.64",",,,a"
"ASN00039322","2022-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1624.0","a","173.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20220426",",,a","20220403",",,a","20.7",",a,26,","26.9",",a,03,","0.0","a","0.0",",a","24.13",",a","25.71",",,,a","22.55",",,,a"
"ASN00039322","2022-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1759.7","a","135.7",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20220522",",,a","20220514",",,a","18.0",",a,22,","25.7",",a,14,","0.0","a","0.0",",a","22.71",",a","24.36",",,,a","21.05",",,,a"
"ASN00039322","2022-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1800.9","a","41.2",",a","0",",a","0",",a","0",",a","22",",a","0",",a","20220610",",,a","20220604",",,a","11.7",",a,10,","26.4",",a,04,","8.2","a","8.2",",a","19.44",",a","21.85",",,,a","17.02",",,,a"
"ASN00039322","2022-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","9.0","a","9.0",",a","0",",a","0",",a","0",",a","6",",a","0",",a","20220714",",,a","20220708",",,a","12.4",",a,14,","23.3",",a,08,","30.5","a","22.3",",a","17.90",",a","20.20",",,,a","15.61",",,,a"
"ASN00039322","2022-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","42.7","a","33.7",",a","0",",a","0",",a","0",",a","15",",a","0",",a","20220824",",,a","20220813",",,a","13.9",",a,24,","24.5",",a,13,","33.8","a","3.3",",a","19.31",",a","21.31",",,,a","17.32",",,,a"
"ASN00039322","2022-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","","","","","0","2,a","28","2,a","0","2,a","","","20221128",",2,a","","","28.5","2,a,28,","","","","","","","25.80","2,,,a","",""
"ASN00039322","2022-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","204.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20221202",",,a","20221209",",,a","19.5",",a,02,","29.8",",a,09,","","","0.0",",a","24.93",",a","26.49",",,,a","23.37",",,,a"
"ASN00039322","2023-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","229.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20230114",",,a","20230105",",,a","21.1",",a,14,","29.6",",a,05,","0.0","a","0.0",",a","25.75",",a","27.29",",,,a","24.21",",,,a"
"ASN00039322","2023-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","232.8",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20230224",",,a","20230202",",,a","21.8",",a,24,","31.4",",a,02,","0.0","a","0.0",",a","26.65",",a","28.25",",,,a","25.05",",,,a"
"ASN00039322","2023-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","268.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20230314",",,a","20230316",",,a","23.0",",a,14,","31.4",",a,16,","0.0","a","0.0",",a","26.99",",a","28.52",",,,a","25.46",",,,a"
"ASN00039322","2023-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","0","3,a","0","3,a","0","4,a","26","4,a","1","4,a","20230430",",3,a","20230408",",4,a","18.9","3,a,30,","33.0","4,a,08,","","","","","24.69","5,a","26.81","4,,,a","22.56","3,,,a"
"ASN00039322","2023-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","68.7",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20230509",",,a","20230516",",,a","13.1",",a,09,","25.8",",a,16,","","","1.5",",a","20.50",",a","22.97",",,,a","18.04",",,,a"
"ASN00039322","2023-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","62.5",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20230630",",,a","20230629",",,a","12.9",",a,30,","25.5",",a,29,","","","1.6",",a","20.36",",a","22.35",",,,a","18.37",",,,a"
"ASN00039322","2023-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","36.0","a","36.0",",a","0",",a","0",",a","0",",a","20",",a","0",",a","20230701",",,a","20230705",",,a","13.8",",a,01,","26.1",",a,05,","","","2.2",",a","19.42",",a","21.54",",,,a","17.31",",,,a"
"ASN00039322","2023-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","83.2","a","47.2",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20230831",",,a","20230830",",,a","15.9",",a,31,","25.6",",a,30,","","","0.0",",a","19.86",",a","21.80",",,,a","17.91",",,,a"
"ASN00039322","2023-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","167.9","a","84.7",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20230925",",,a","20230928",",,a","17.2",",a,25,","26.0",",a,28,","","","0.0",",a","21.16",",a","22.84",",,,a","19.47",",,,a"
"ASN00039322","2023-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","301.2","a","133.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20231007",",,a","20231025",",,a","16.9",",a,07,","27.8",",a,25,","","","0.0",",a","22.63",",a","24.47",",,,a","20.80",",,,a"
"ASN00039322","2023-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","459.8","a","158.6","1,a","0",",a","0",",a","0","1,a","29","1,a","0","1,a","20231107",",,a","20231130",",1,a","19.5",",a,07,","27.2","1,a,30,","","","0.0","1,a","23.79","1,a","25.21","1,,,a","22.37",",,,a"
"ASN00039322","2023-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","699.8","a","240.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20231231",",,a","20231225",",,a","20.5",",a,31,","29.4",",a,25,","","","0.0",",a","26.08",",a","27.61",",,,a","24.55",",,,a"
