"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00033105","2003-07","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","9",",b","1",",b","","","","","","","","","","","","","","","","","20030708",",,b","","","","","","","39.1",",,b,08,","","","","","129.1",",,,b","","","","","",""
"BOM00033105","2003-08","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","6",",b","1",",b","","","","","","","","","","","","","","","","","20030811",",,b","","","","","","","39.8",",,b,11,","","","","","100.9",",,,b","","","","","",""
"BOM00033105","2003-09","51.783","28.333","141.0","LELOIOV, BO","","","4",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20030901",",,b","","","","","","","13.7",",,b,01,","","","","","20.6",",,,b","","","","","",""
"BOM00033105","2003-10","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","10",",b","1",",b","","","","","","","","","","","","","","","","","20031010",",,b","","","","","","","28.2",",,b,10,","","","","","101.5",",,,b","","","","","",""
"BOM00033105","2003-11","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20031120",",,b","","","","","","","7.2",",,b,20,","","","","","19.1",",,,b","","","","","",""
"BOM00033105","2003-12","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20031206",",,b","","","","","","","19.8",",,b,06,","","","","","37.1",",,,b","","","","","",""
"BOM00033105","2004-01","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20040102",",,b","","","","","","","10.0",",,b,02,","","","","","49.8",",,,b","","","","","",""
"BOM00033105","2004-02","51.783","28.333","141.0","LELOIOV, BO","","","20",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20040229",",,b","","","","","","","10.5",",,b,29,","","","","","65.6",",,,b","","","","","",""
"BOM00033105","2004-03","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20040321",",,b","","","","","","","5.9",",,b,21,","","","","","30.6",",,,b","","","","","",""
"BOM00033105","2004-04","51.783","28.333","141.0","LELOIOV, BO","","","6",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20040409",",,b","","","","","","","15.4",",,b,09,","","","","","42.7",",,,b","","","","","",""
"BOM00033105","2004-05","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","20040508",",,b","","","","","","","16.1",",,b,08,","","","","","71.4",",,,b","","","","","",""
"BOM00033105","2004-06","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20040629",",,b","","","","","","","10.1",",,b,29,","","","","","28.8",",,,b","","","","","",""
"BOM00033105","2004-07","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","11",",b","3",",b","","","","","","","","","","","","","","","","","20040730",",,b","","","","","","","37.7",",,b,30,","","","","","166.5",",,,b","","","","","",""
"BOM00033105","2004-08","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","9",",b","1",",b","","","","","","","","","","","","","","","","","20040827",",,b","","","","","","","27.8",",,b,27,","","","","","121.2",",,,b","","","","","",""
"BOM00033105","2004-09","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20040902",",,b","","","","","","","7.1",",,b,02,","","","","","31.6",",,,b","","","","","",""
"BOM00033105","2004-10","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20041001",",,b","","","","","","","20.9",",,b,01,","","","","","44.7",",,,b","","","","","",""
"BOM00033105","2004-11","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20041114",",,b","","","","","","","18.5",",,b,14,","","","","","75.7",",,,b","","","","","",""
"BOM00033105","2004-12","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20041228",",,b","","","","","","","11.2",",,b,28,","","","","","26.1",",,,b","","","","","",""
"BOM00033105","2005-01","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20050127",",,b","","","","","","","14.8",",,b,27,","","","","","42.6",",,,b","","","","","",""
"BOM00033105","2005-02","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20050216",",,b","","","","","","","12.2",",,b,16,","","","","","50.9",",,,b","","","","","",""
"BOM00033105","2005-03","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20050306",",,b","","","","","","","21.7",",,b,06,","","","","","60.3",",,,b","","","","","",""
"BOM00033105","2005-04","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20050421",",,b","","","","","","","8.1",",,b,21,","","","","","29.1",",,,b","","","","","",""
"BOM00033105","2005-05","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20050521",",,b","","","","","","","9.8",",,b,21,","","","","","65.7",",,,b","","","","","",""
"BOM00033105","2005-06","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20050607",",,b","","","","","","","11.1",",,b,07,","","","","","37.4",",,,b","","","","","",""
"BOM00033105","2005-07","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20050724",",,b","","","","","","","17.3",",,b,24,","","","","","69.0",",,,b","","","","","",""
"BOM00033105","2005-08","51.783","28.333","141.0","LELOIOV, BO","","","6",",b","3",",b","1",",b","","","","","","","","","","","","","","","","","20050808",",,b","","","","","","","45.7",",,b,08,","","","","","78.1",",,,b","","","","","",""
"BOM00033105","2005-09","51.783","28.333","141.0","LELOIOV, BO","","","2",",b","0",",b","0",",b","","","","","","","","","","","","","","","","","20050918",",,b","","","","","","","0.6",",,b,18,","","","","","0.9",",,,b","","","","","",""
"BOM00033105","2005-10","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","1",",b","","","","","","","","","","","","","","","","","20051017",",,b","","","","","","","27.1",",,b,17,","","","","","65.0",",,,b","","","","","",""
"BOM00033105","2005-11","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20051125",",,b","","","","","","","13.9",",,b,25,","","","","","28.1",",,,b","","","","","",""
"BOM00033105","2005-12","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20051207",",,b","","","","","","","8.2",",,b,07,","","","","","47.5",",,,b","","","","","",""
"BOM00033105","2006-01","51.783","28.333","141.0","LELOIOV, BO","","","6",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20060119",",,b","","","","","","","3.7",",,b,19,","","","","","10.3",",,,b","","","","","",""
"BOM00033105","2006-02","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20060222",",,b","","","","","","","10.0",",,b,22,","","","","","40.1",",,,b","","","","","",""
"BOM00033105","2006-03","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20060330",",,b","","","","","","","11.0",",,b,30,","","","","","61.3",",,,b","","","","","",""
"BOM00033105","2006-04","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20060417",",,b","","","","","","","12.0",",,b,17,","","","","","55.5",",,,b","","","","","",""
"BOM00033105","2006-05","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20060519",",,b","","","","","","","12.8",",,b,19,","","","","","64.9",",,,b","","","","","",""
"BOM00033105","2006-06","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20060605",",,b","","","","","","","13.4",",,b,05,","","","","","75.6",",,,b","","","","","",""
"BOM00033105","2006-07","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20060715",",,b","","","","","","","24.8",",,b,15,","","","","","53.2",",,,b","","","","","",""
"BOM00033105","2006-08","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20060812",",,b","","","","","","","23.8",",,b,12,","","","","","110.4",",,,b","","","","","",""
"BOM00033105","2006-09","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20060904",",,b","","","","","","","20.2",",,b,04,","","","","","47.2",",,,b","","","","","",""
"BOM00033105","2006-10","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20061015",",,b","","","","","","","4.4",",,b,15,","","","","","16.1",",,,b","","","","","",""
"BOM00033105","2006-11","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20061110",",,b","","","","","","","4.6",",,b,10,","","","","","23.8",",,,b","","","","","",""
"BOM00033105","2006-12","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","0",",b","0",",b","","","","","","","","","","","","","","","","","20061213",",,b","","","","","","","2.0",",,b,13,","","","","","11.5",",,,b","","","","","",""
"BOM00033105","2007-01","51.783","28.333","141.0","LELOIOV, BO","","","24",",b","11",",b","0",",b","","","","","","","","","","","","","","","","","20070119",",,b","","","","","","","12.5",",,b,19,","","","","","77.9",",,,b","","","","","",""
"BOM00033105","2007-02","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20070201",",,b","","","","","","","10.6",",,b,01,","","","","","37.0",",,,b","","","","","",""
"BOM00033105","2007-03","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20070302",",,b","","","","","","","5.5",",,b,02,","","","","","21.1",",,,b","","","","","",""
"BOM00033105","2007-04","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20070409",",,b","","","","","","","9.8",",,b,09,","","","","","29.2",",,,b","","","","","",""
"BOM00033105","2007-05","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20070517",",,b","","","","","","","10.9",",,b,17,","","","","","56.7",",,,b","","","","","",""
"BOM00033105","2007-06","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20070603",",,b","","","","","","","6.8",",,b,03,","","","","","26.6",",,,b","","","","","",""
"BOM00033105","2007-07","51.783","28.333","141.0","LELOIOV, BO","","","20",",b","15",",b","1",",b","","","","","","","","","","","","","","","","","20070706",",,b","","","","","","","59.6",",,b,06,","","","","","213.8",",,,b","","","","","",""
"BOM00033105","2007-08","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20070815",",,b","","","","","","","11.9",",,b,15,","","","","","41.4",",,,b","","","","","",""
"BOM00033105","2007-09","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20070908",",,b","","","","","","","24.3",",,b,08,","","","","","44.3",",,,b","","","","","",""
"BOM00033105","2007-10","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20071020",",,b","","","","","","","12.9",",,b,20,","","","","","33.6",",,,b","","","","","",""
"BOM00033105","2007-11","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20071110",",,b","","","","","","","13.6",",,b,10,","","","","","43.2",",,,b","","","","","",""
"BOM00033105","2007-12","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20071209",",,b","","","","","","","4.2",",,b,09,","","","","","23.3",",,,b","","","","","",""
"BOM00033105","2008-01","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20080122",",,b","","","","","","","14.5",",,b,22,","","","","","58.8",",,,b","","","","","",""
"BOM00033105","2008-02","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20080223","+,,b","","","","","","","3.7",",,b,23,+","","","","","18.0",",,,b","","","","","",""
"BOM00033105","2008-03","51.783","28.333","141.0","LELOIOV, BO","","","20",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","20080325",",,b","","","","","","","11.9",",,b,25,","","","","","64.6",",,,b","","","","","",""
"BOM00033105","2008-04","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","10",",b","1",",b","","","","","","","","","","","","","","","","","20080413",",,b","","","","","","","29.0",",,b,13,","","","","","87.9",",,,b","","","","","",""
"BOM00033105","2008-05","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","7",",b","1",",b","","","","","","","","","","","","","","","","","20080517",",,b","","","","","","","26.7",",,b,17,","","","","","80.9",",,,b","","","","","",""
"BOM00033105","2008-06","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20080628",",,b","","","","","","","11.3",",,b,28,","","","","","29.0",",,,b","","","","","",""
"BOM00033105","2008-07","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","20080710",",,b","","","","","","","15.5",",,b,10,","","","","","77.1",",,,b","","","","","",""
"BOM00033105","2008-08","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20080829",",,b","","","","","","","16.5",",,b,29,","","","","","62.6",",,,b","","","","","",""
"BOM00033105","2008-09","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","9",",b","1",",b","","","","","","","","","","","","","","","","","20080922",",,b","","","","","","","31.7",",,b,22,","","","","","97.0",",,,b","","","","","",""
"BOM00033105","2008-10","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20081007",",,b","","","","","","","21.2",",,b,07,","","","","","47.2",",,,b","","","","","",""
"BOM00033105","2008-11","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20081122",",,b","","","","","","","11.7",",,b,22,","","","","","44.2",",,,b","","","","","",""
"BOM00033105","2008-12","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20081224",",,b","","","","","","","7.0",",,b,24,","","","","","26.5",",,,b","","","","","",""
"BOM00033105","2009-01","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20090104",",,b","","","","","","","6.0",",,b,04,","","","","","34.8",",,,b","","","","","",""
"BOM00033105","2009-02","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20090209",",,b","","","","","","","6.8",",,b,09,","","","","","32.2",",,,b","","","","","",""
"BOM00033105","2009-03","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20090308",",,b","","","","","","","12.2",",,b,08,","","","","","40.1",",,,b","","","","","",""
"BOM00033105","2009-04","51.783","28.333","141.0","LELOIOV, BO","","","2",",b","1",",b","0",",b","","","","","","","","","","","","","","","","","20090413",",,b","","","","","","","4.0",",,b,13,","","","","","4.4",",,,b","","","","","",""
"BOM00033105","2009-05","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","11",",b","0",",b","","","","","","","","","","","","","","","","","20090517",",,b","","","","","","","22.5",",,b,17,","","","","","92.9",",,,b","","","","","",""
