,Unnamed: 0,Longitude,Latitude,Soil Mapping Unit,Continent,Country,Region Lv1,Grape_Variety,SHARE_x,WRB4_x,KOPPEN,TEXTURE_USDA_x,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_x,ROOT_DEPTH_x,AWC_x,ROOTS_x,IL_x,HWSD2_SMU_ID_y,SEQUENCE,SHARE_y,WRB4_y,ROOT_DEPTH_y,ROOTS_y,IL_y,SWR,DRAINAGE_y,AWC_y,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_y,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,Top12_Grape
1550,1550,8.041666667,44.70833333,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1551,1551,7.925,44.675,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1552,1552,7.933333333,44.675,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1553,1553,7.925,44.66666667,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1554,1554,7.933333333,44.66666667,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1555,1555,8.075,44.73333333,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1556,1556,8.083333333,44.73333333,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1557,1557,7.916666667,44.575,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1558,1558,7.916666667,44.56666667,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1559,1559,8.075,44.73333333,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1560,1560,8.083333333,44.73333333,9840,Europe,Italy,Piedmont,nebbiolo,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1561,1561,8.066666667,44.70833333,9840,Europe,Italy,Piedmont,pelaverga,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1562,1562,8,44.68333333,9840,Europe,Italy,Piedmont,albarossa,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1563,1563,9.591666667,40,9840,Europe,Italy,Sardinia,grenache,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1564,1564,9.441666667,41.075,9840,Europe,Italy,Sardinia,grenache,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1565,1565,9.441666667,41.06666667,9840,Europe,Italy,Sardinia,grenache,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1566,1566,11.15,43.825,9840,Europe,Italy,Tuscany,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1567,1567,11.15,43.81666667,9840,Europe,Italy,Tuscany,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1568,1568,11.2,42.775,9840,Europe,Italy,Tuscany,cabernet sauvignon,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1569,1569,11.2,42.76666667,9840,Europe,Italy,Tuscany,cabernet sauvignon,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1570,1570,11.2,42.775,9840,Europe,Italy,Tuscany,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1571,1571,11.2,42.76666667,9840,Europe,Italy,Tuscany,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1572,1572,10.65833333,43.05833333,9840,Europe,Italy,Tuscany,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1573,1573,12.64166667,42.925,9840,Europe,Italy,Umbria,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1574,1574,12.64166667,42.91666667,9840,Europe,Italy,Umbria,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1575,1575,12.64166667,42.925,9840,Europe,Italy,Umbria,sagrantino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1576,1576,12.64166667,42.91666667,9840,Europe,Italy,Umbria,sagrantino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1577,1577,12.64166667,42.925,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1578,1578,12.64166667,42.91666667,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1579,1579,12.60833333,42.925,9840,Europe,Italy,Umbria,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1580,1580,12.60833333,42.91666667,9840,Europe,Italy,Umbria,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1581,1581,12.60833333,42.925,9840,Europe,Italy,Umbria,sagrantino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1582,1582,12.60833333,42.91666667,9840,Europe,Italy,Umbria,sagrantino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1583,1583,12.60833333,42.925,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1584,1584,12.60833333,42.91666667,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1585,1585,12.65833333,42.90833333,9840,Europe,Italy,Umbria,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1586,1586,12.65833333,42.90833333,9840,Europe,Italy,Umbria,sagrantino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1587,1587,12.65833333,42.90833333,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1588,1588,12.425,43.03333333,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1589,1589,12.43333333,43.03333333,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1590,1590,12.425,43.03333333,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1591,1591,12.43333333,43.03333333,9840,Europe,Italy,Umbria,sangiovese,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1592,1592,11.35,45.475,9840,Europe,Italy,Veneto,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1593,1593,11.35,45.46666667,9840,Europe,Italy,Veneto,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1594,1594,11.35,45.475,9840,Europe,Italy,Veneto,grenache,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1595,1595,11.35,45.46666667,9840,Europe,Italy,Veneto,grenache,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1596,1596,11.29166667,45.38333333,9840,Europe,Italy,Veneto,carmenere,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1597,1597,12.49166667,45.64166667,9840,Europe,Italy,Veneto,marzemino,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1598,1598,11.7,45.30833333,9840,Europe,Italy,Veneto,cabernet sauvignon,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1599,1599,11.7,45.30833333,9840,Europe,Italy,Veneto,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1600,1600,11.7,45.30833333,9840,Europe,Italy,Veneto,carmenere,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1601,1601,11.85833333,45.25,9840,Europe,Italy,Veneto,cabernet sauvignon,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1602,1602,11.85833333,45.25,9840,Europe,Italy,Veneto,merlot,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1603,1603,11.75833333,45.38333333,9840,Europe,Italy,Veneto,cabernet sauvignon,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1604,1604,12.49166667,45.65,9840,Europe,Italy,Veneto,raboso,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1605,1605,12.2,45.775,9840,Europe,Italy,Veneto,raboso,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1606,1606,10.9,45.49166667,9840,Europe,Italy,Veneto,corvina,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1607,1607,10.9,45.49166667,9840,Europe,Italy,Veneto,rondinella,50,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9840,1,50,CMeu,1,1,1,2,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1608,1608,13.78333333,43.06666667,9836,Europe,Italy,Marche,montepulciano,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1609,1609,13.78333333,43.06666667,9836,Europe,Italy,Marche,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1610,1610,13.76666667,43.00833333,9836,Europe,Italy,Marche,montepulciano,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1611,1611,13.76666667,43.00833333,9836,Europe,Italy,Marche,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1612,1612,13.1,43.59166667,9836,Europe,Italy,Marche,montepulciano,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1613,1613,13.1,43.59166667,9836,Europe,Italy,Marche,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1614,1614,11.5,43.35,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1615,1615,11.29166667,43.275,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1616,1616,11.29166667,43.26666667,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1617,1617,11.425,42.99166667,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1618,1618,11.43333333,42.99166667,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1619,1619,11.5,43.075,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1620,1620,11.5,43.06666667,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1621,1621,11.50833333,42.99166667,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1622,1622,11.475,43,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1623,1623,11.48333333,43,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1624,1624,11.45833333,43,9836,Europe,Italy,Tuscany,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1625,1625,12.6,42.89166667,9836,Europe,Italy,Umbria,merlot,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1626,1626,12.6,42.89166667,9836,Europe,Italy,Umbria,sagrantino,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1627,1627,12.6,42.89166667,9836,Europe,Italy,Umbria,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1628,1628,12.45,42.79166667,9836,Europe,Italy,Umbria,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1629,1629,12.45,42.79166667,9836,Europe,Italy,Umbria,sagrantino,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1630,1630,12.45,42.79166667,9836,Europe,Italy,Umbria,cabernet sauvignon,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1631,1631,12.45,42.79166667,9836,Europe,Italy,Umbria,merlot,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1632,1632,12.35,43.05,9836,Europe,Italy,Umbria,sagrantino,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1633,1633,12.6,42.875,9836,Europe,Italy,Umbria,merlot,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1634,1634,12.6,42.875,9836,Europe,Italy,Umbria,sagrantino,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1635,1635,12.6,42.875,9836,Europe,Italy,Umbria,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1636,1636,12.64166667,42.89166667,9836,Europe,Italy,Umbria,sagrantino,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,0
1637,1637,12.64166667,42.89166667,9836,Europe,Italy,Umbria,sangiovese,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
1638,1638,12.65,42.83333333,9836,Europe,Italy,Umbria,merlot,45,CMeu,C,9,1.71,1.41,MW,1,150,1,1,9836,1,45,CMeu,1,1,1,1,MW,150,13,40,40,20,9,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0,1.6,2,1
